Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
11667,0.053770289,0.075320393,0.081650399,0.06227934
11700,0.018723004,0.007729611,0.011171097,0.022558836
11733,0.002695031,0.053338118,0.05476756,0.024022935
11767,0.018352395,0.0448744,0.053531446,0.032678455
11800,0.042864133,0.067781858,0.068533123,0.049843699
11833,0.09138611,0.087754361,0.090780064,0.036242593
11867,0.148876145,0.040279951,0.046962548,0.073058411
11900,0.152835861,0.076041497,0.056485809,0.136966377
11933,0.046574794,0.15294975,0.1287577,0.092662789
11967,0.168411046,0.132116735,0.115836814,0.150169417
12000,0.285444617,0.096566275,0.091473483,0.25385341
12033,0.232961997,0.165435702,0.143809631,0.20992437
12067,0.096706092,0.125216916,0.112848498,0.095726259
12100,0.011157637,0.014487463,0.016203627,0.035170201
12133,0.013699132,0.087543696,0.072908737,0.012388427
12167,0.024075992,0.071328424,0.071549252,0.008011072
12200,0.064045124,0.040315188,0.063078597,0.019274369
12233,0.148682609,0.051896539,0.06574668,0.103644207
12267,0.228424162,0.016098727,0.025312863,0.191819325
12300,0.192525387,0.069318227,0.074547857,0.18637903
12333,0.021070804,0.13867639,0.133490264,0.074681126
12367,0.17895025,0.131131291,0.134068877,0.116381615
12400,0.234889418,0.093826897,0.098462656,0.170457363
12433,0.152759358,0.120541476,0.078427181,0.125270888
12467,0.049560264,0.094606534,0.073197022,0.049899563
12500,0.016135838,0.025122738,0.057564747,0.005118192
12533,0.00564019,0.041566223,0.045836907,0.004201399
12567,0.015645329,0.01674862,0.074648589,0.030997405
12600,0.047293119,0.064999677,0.13066259,0.053430453
12633,0.115421221,0.098566525,0.156605557,0.058047794
12667,0.186080053,0.047863398,0.090694427,0.111365058
12700,0.172916293,0.073333286,0.069165662,0.156652495
12733,0.041436881,0.161044642,0.162269667,0.122390956
12767,0.12522386,0.137994468,0.141806319,0.103195757
12800,0.189758658,0.035272576,0.045389075,0.137974292
12833,0.136629418,0.087411784,0.093475334,0.116528109
12867,0.055484783,0.074644893,0.073518828,0.074090622
12900,0.01655606,0.038669046,0.023407307,0.048413083
12933,0.007652705,0.066203691,0.068361662,0.038132969
12967,0.044112448,0.072953612,0.080276102,0.05434012
13000,0.100707904,0.142014802,0.106832296,0.06399861
13033,0.148558125,0.172320515,0.097364925,0.030227661
13067,0.152040347,0.100128107,0.042309448,0.066219717
13100,0.106088191,0.037174717,0.054864701,0.109794445
13133,0.06579411,0.134671301,0.104948044,0.074922293
13167,0.092858762,0.121439807,0.101869382,0.015824754
13200,0.083616085,0.038077019,0.051655043,0.044675484
13233,0.038622681,0.068341449,0.046879243,0.04450427
13267,0.003804592,0.067690343,0.047933489,0.029264901
13300,0.006349012,0.020825157,0.021157861,0.007047383
13333,0.003171051,0.012928405,0.023871202,0.012099198
13367,0.008573087,0.029970741,0.057388388,0.006783979
13400,0.003259308,0.089786112,0.09708938,0.025984531
13433,0.038701009,0.109199658,0.091385081,0.0615195
13467,0.105516843,0.048544899,0.027277222,0.103280097
13500,0.131622359,0.065477893,0.057728704,0.130258903
13533,0.086311147,0.120278932,0.08997044,0.090230264
13567,0.123070024,0.073117241,0.046094939,0.027440857
13600,0.1559266,0.066763096,0.077309936,0.090723142
13633,0.10262008,0.13668336,0.128706425,0.106496036
13667,0.037711423,0.093995564,0.080300532,0.072283439
13700,0.013505471,0.037840199,0.045741592,0.022988744
13733,0.008047449,0.071663156,0.077614702,0.00356326
13767,0.0134743,0.049688507,0.058067303,0.028108988
13800,0.008229587,0.121453159,0.1193057,0.072205894
13833,0.011239299,0.162679195,0.143703178,0.087253325
13867,0.041803464,0.11099375,0.094137661,0.068301685
13900,0.064138748,0.048931662,0.045401063,0.063033499
13933,0.056502298,0.08777564,0.064568602,0.05309378
13967,0.063490316,0.072023056,0.044640116,0.019872628
14000,0.069292001,0.009763941,0.00771668,0.032355707
14033,0.039241634,0.056509409,0.042789675,0.047512356
14067,0.014297932,0.051583312,0.038136259,0.049542397
14100,0.003884725,0.032891028,0.042739578,0.036838163
14133,0.011738393,0.038066614,0.054554548,0.024477685
14167,0.012910256,0.05344845,0.06804011,0.032629594
14200,0.00313153,0.13790527,0.1329301,0.055566102
14233,0.019593082,0.157004893,0.139192924,0.064786032
14267,0.058907844,0.056737904,0.044490054,0.062026143
14300,0.086746037,0.103100911,0.098464295,0.094607584
14333,0.069546193,0.19711329,0.187728673,0.094274923
14367,0.111266486,0.16867286,0.158206016,0.052897383
14400,0.143262967,0.06629134,0.055069253,0.070587084
14433,0.092950813,0.061712567,0.060175575,0.068558678
14467,0.026390793,0.050707147,0.034721266,0.034735233
14500,0.00382759,0.020248424,0.042687546,0.010211281
14533,0.014348359,0.053156484,0.072108783,0.008079545
14567,0.015612819,0.014452478,0.015426883,0.027643768
14600,0.022441149,0.08833991,0.068555288,0.047070503
14633,0.07787881,0.105069645,0.087703526,0.049810611
14667,0.14467673,0.018435694,0.012955633,0.115313061
14700,0.13654761,0.116932757,0.108552836,0.148927256
14733,0.058277398,0.192473665,0.169083551,0.09297923
14767,0.251995087,0.146273121,0.120601244,0.217087179
14800,0.335425884,0.10443382,0.101368114,0.329858661
14833,0.234663606,0.171228349,0.167205989,0.275105685
14867,0.082618281,0.118713103,0.116401456,0.127500713
14900,0.016897378,0.017896412,0.024257233,0.017648892
14933,0.013482075,0.09314061,0.101172708,0.023376871
14967,0.031325065,0.088961862,0.109438658,0.029193496
