Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
14200,-0.002057934,-0.05234012,-0.057575792,-0.003234672
14233,0.019558525,-0.06946563,-0.071637437,0.017858503
14267,0.058861107,-0.017261408,-0.018079661,0.056659695
14300,0.083966158,0.065883629,0.058832929,0.087018587
14333,0.036179207,0.107910052,0.097039022,0.060313221
14367,-0.063108154,0.072677992,0.06353645,-0.017504882
14400,-0.111008681,-0.007417487,-0.012220286,-0.070531078
14433,-0.072831482,-0.059623428,-0.056044862,-0.060361858
14467,-0.017543076,-0.042954255,-0.028785322,-0.027263829
14500,-7.05E-05,0.011048126,0.029217336,-0.010093117
14533,-0.008383369,0.038446996,0.049486823,-0.007970809
14567,-0.009623908,0.01023674,0.012119292,-0.009013939
14600,0.014710091,-0.041303158,-0.038160894,0.001824188
14633,0.070787571,-0.055018038,-0.045026205,0.044548988
14667,0.134849444,-0.00464344,0.001603603,0.105776586
14700,0.122451916,0.06892547,0.060181327,0.107097238
14733,-0.035799693,0.090233229,0.072226234,-0.021344375
14767,-0.251660705,0.018547153,0.006927108,-0.217062935
14800,-0.334688365,-0.099444859,-0.09960679,-0.3165676
14833,-0.23122637,-0.158152476,-0.156713098,-0.245857418
14867,-0.075254053,-0.103609651,-0.10781192,-0.099128142
14900,0.006642437,0.00562706,0.001702881,-0.002645302
14933,0.012779187,0.0761218,0.080904581,0.018974876
14967,0.01485722,0.085030459,0.0991496,0.025988672
