Time (ms),RB_End_Effector,RB_Joint2 - o,RB_Joint1 - o,RB_Joint3 - o
10000,3.13291488198858,-27.0967510804599,-25.7886306819978,1.58623192565215
10033,3.27106206006211,-27.5972797964002,-26.4222553089869,1.04474784211955
10067,3.35393907889711,-28.3943066854489,-27.2388969140862,0.496734564397449
10100,3.41319556556791,-28.9447494932471,-27.7311244458151,0.35021033988525
10133,3.48671840968161,-28.8548991271213,-27.6199027159373,0.676544372241073
10167,3.56603079035927,-28.4014767030341,-27.2002097074592,1.10332934565375
10200,3.61751607468384,-28.2322224585659,-27.0441828566612,1.22442901242531
10233,3.62475208119104,-28.5052101900957,-27.277703949869,1.05250868977407
10267,3.59865366327986,-28.7680802384299,-27.4784729857433,0.938628234629993
10300,3.55860295004936,-28.6270132820639,-27.2480101132525,1.14676182686311
10333,3.51183018320834,-28.1338027890369,-26.6379402779356,1.56374857239567
10367,3.46052537533255,-27.6231157423572,-26.0873272620709,1.75949372615868
10400,3.42009907493763,-27.4543208989793,-26.0438955322575,1.4242401458962
10433,3.38889194199716,-27.8410353665579,-26.6199145798984,0.737916594423334
10467,3.3136560927106,-28.6673504114914,-27.5190286318867,0.152418671485824
10500,3.15560400490188,-29.4479727511705,-28.2213748562923,-0.0601307027424224
10533,2.96767020719143,-29.7271250353234,-28.3778657549432,0.0471626187102526
10567,2.83474263920443,-29.5698599603019,-28.1398163329664,0.222876201249902
10600,2.77481727119901,-29.4237027378097,-27.9624000840936,0.263693208371913
10633,2.74814499550735,-29.5598062332647,-28.0691953210831,0.183830875642864
10667,2.71693161289313,-29.8399818595743,-28.2708972491852,0.142691084010885
10700,2.6598654075617,-29.9166019249705,-28.2566862578331,0.255982082059285
10733,2.56177001631134,-29.6375115593135,-27.9454180166921,0.432782209029458
10767,2.42213210903576,-29.2237317467138,-27.5744505641708,0.406464071150986
10800,2.2558653200929,-29.0243757323974,-27.4854644687871,0.0647873185943691
10833,2.06170853583321,-29.2856275678953,-27.8502333932289,-0.397536200941655
10867,1.81916443778851,-29.9680180016222,-28.5238311596412,-0.752638111262752
10900,1.54650767263997,-30.6103108985671,-29.0718695161279,-0.878161241801201
10933,1.31755740991167,-30.755399076443,-29.1273586422924,-0.728153507867519
10967,1.18246129061851,-30.5364386712447,-28.8381208105607,-0.476403595207671
11000,1.11853628489973,-30.4522196898471,-28.7049183652012,-0.432689539734701
11033,1.08135733489894,-30.6965897052353,-28.9375941285111,-0.645598237202323
11067,1.05356138125729,-31.0029788662463,-29.2402592318549,-0.839081994594436
11100,1.03009368120192,-31.015823415503,-29.2249414281291,-0.790222779326999
11133,0.991715185397432,-30.668788500424,-28.8727661386211,-0.634778733726987
11167,0.905199787298432,-30.2313549146619,-28.5464526175969,-0.730455269294512
11200,0.740124375072143,-30.0822344030317,-28.6072347271014,-1.22141111706029
11233,0.493135441833076,-30.4485197829991,-29.1184306537583,-1.87047436121952
11267,0.208306193113013,-31.2002602918655,-29.8247299936123,-2.32836313648362
11300,-0.0355822481434819,-31.8711917594721,-30.289567643406,-2.39775574050602
11333,-0.176920598143031,-32.034433501486,-30.2300574629478,-2.10810016342632
11367,-0.218289108154257,-31.7453454777612,-29.8421715367109,-1.71961608900143
11400,-0.21552091546316,-31.4990494028026,-29.607139980374,-1.55073092617468
11433,-0.216549596105213,-31.624972773618,-29.7392192874395,-1.66951932653258
11467,-0.222682954371656,-31.9234157959024,-29.9975350146605,-1.83581984830241
11500,-0.212615645270839,-32.003002581507,-30.0045310963594,-1.81018800024931
11533,-0.186270677299126,-31.7404312336657,-29.6629377872083,-1.66960266349456
11567,-0.175868638931564,-31.3447336778652,-29.2705938085819,-1.68927703231909
11600,-0.223153735792392,-31.1373385951449,-29.2033971302283,-1.93973853715926
11633,-0.349699027953443,-31.3325309581684,-29.5461974167477,-2.23578044744179
11667,-0.534774304626928,-31.8448042679961,-30.0390952730202,-2.38868048960967
11700,-0.714789525737112,-32.2312845682289,-30.2796734590511,-2.28982555096204
11733,-0.824720174720846,-32.1238595383581,-30.0755041255264,-1.93402452525275
11767,-0.852849275787639,-31.7270275133424,-29.6704774492622,-1.50956996443048
11800,-0.842002176046785,-31.5234210015383,-29.462698629176,-1.28778354114586
11833,-0.835737188429905,-31.6110209219141,-29.52472880112,-1.30921456387912
11867,-0.837650248830784,-31.6610187619148,-29.5441150785434,-1.30674891872098
11900,-0.817212479000338,-31.3445532110753,-29.174705511288,-1.00634800099593
11933,-0.737430017086408,-30.6275492462552,-28.4173162445238,-0.430277158917248
11967,-0.578110473970291,-29.8632232256926,-27.6962580237165,0.0797708862555081
12000,-0.35121518910505,-29.5594084999108,-27.4916728593688,0.164244586096677
12033,-0.109865857305618,-29.8495612902281,-27.8812644075651,-0.171873195816561
12067,0.0740265311845268,-30.3606228577134,-28.4862712907187,-0.561572872436152
